grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
mono dewa nai,ものではない,shouldn’t do something; it’s impossible to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%ae%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84-mono-dewa-nai-meaning/
mono ga aru,ものがある,there is such a thing; to be the case that​; feels like ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%ae%e3%81%8c%e3%81%82%e3%82%8b-mono-ga-aru-meaning/
mono ka / mon ka,ものか / もんか,as if (something untrue were actually true); there's no way ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%ae%e3%81%8b-%e3%82%82%e3%82%93%e3%81%8b-mono-ka-mon-ka-meaning/
mono nara,ものなら,"Meaning: If [x..] is possible, then [y..]. Learn Japanese Grammar 日本語文法 - JLPT N2 - ものなら (mono nara). Study guide, example sentences, and vocabulary list.","<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""2"">Verb (potential form れる)</td><td>ものなら</td></tr><tr><td>もんなら (spoken)</td></tr></tbody></table>","Example #1やれるもんなら、やってみろ。hintromajiEnglishやれるもんなら、やってみろ。yareru mon nara, yatte miro.If you can do it, let's see you try.",Example #2止められるものなら止めてみるがよい。hintromajiEnglishとめられるものならとめてみるがよい。tomerareru mono nara tomete miru ga yoi.Try and stop me if you can.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%ae%e3%81%aa%e3%82%89-mono-nara-meaning/
monono,ものの,"JLPT N2 - ものの (monono) Meaning: but, although. Learn Japanese Grammar 日本語 文法 例文. Study formation guide, example sentences, and vocabulary list.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">ものの</td></tr><tr><td>Noun + である</td></tr><tr><td>な-adjective + な</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1秋であるものの、まだ暑い。hintromajiEnglishあきであるものの、まだあつい。aki de aru monono, mada atsui.Although it's fall, it is still hot.","Example #2申し込みはしたものの、試験を受けるかどうか未定です。hintromajiEnglishもうしこみはしたものの、しけんをうけるかどうかみていです。moushikomi wa shita monono, shiken o ukeru ka dou ka mitei desu.Although I applied to take the test, I'm not sure if I'll take it or not.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%ae%e3%81%ae-monono-meaning/
motto mo,もっとも,"Learn Japanese grammar: 尤も 【】(motto mo). Meaning: but then; although; though ~. Do not confuse this with the adverb 最も (motto mo), which means extremely....","<table class=""table table-bordered table-sm usage""><tbody><tr><td>もっとも</td><td>phrase</td></tr></tbody></table>","Example #1全員が参加しなければなりません。もっとも病気の場合は別です。hintromajiEnglishぜんいんがさんかしなければなりません。もっともびょうきのばあいはべつです。zenin ga sanka shinakereba narimasen. Motto mo byouki no baai wa betsu desu.Everyone must participate, unless you are sick.","Example #2今回の失敗は田中さんの責任だ。もっとも、私たちも責任を一部持ちます。hintromajiEnglishこんかいのしっぱいはたなかさんのせきにんだ。もっとも、わたしたちもせきにんをいちぶもちます。konkai no shippai wa tanaka san no sekinin da. motto mo, watashi tachi mo sekinin o ichibu mochimasu.This failure is Mr. Tanaka's responsibility. Though really we all share some of the responsibility.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%a3%e3%81%a8%e3%82%82-motto-mo-meaning/
mou sukoshi de,もう少しで（もうすこしで）,"almost; nearly, close to ~",<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%82%e3%81%86%e5%b0%91%e3%81%97%e3%81%a7-mou-sukoshi-de-meaning/
nai dewa irarenai,ないではいられない,can’t help but feel; can’t help but do ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%84%e3%81%a7%e3%81%af%e3%81%84%e3%82%89%e3%82%8c%e3%81%aa%e3%81%84-nai-dewa-irarenai-meaning/
nai koto niwa~nai,ないことには～ない,Learn Japanese grammar: (nai koto niwa~nai). Meaning: unless you ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (ない form)</td><td rowspan=""4"">ことには + Verb<br/>(ない form)</td></tr><tr><td>Noun + でない</td></tr><tr><td>な-adjective + でない</td></tr><tr><td>い-adjective + <s>い</s>くない</td></tr></tbody></table>","Example #1彼が来ないことには、会議を始めることができない。hintromajiEnglishかれがこないことには、かいぎをはじめることができない。kare ga konai koto niwa, kaigi o hajimeru koto ga dekinai.Unless he comes, we cannot start the meeting.","Example #2一口食べてみないことには、美味しいかどうかわかりません。hintromajiEnglishひとくちたべてみないことには、おいしいかどうかわかりません。hitokuchi tabete minai koto niwa, oishii ka douka wakarimasen.Unless you try a bite, you won't know if it tastes good or not.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%84%e3%81%93%e3%81%a8%e3%81%ab%e3%81%af%ef%bd%9e%e3%81%aa%e3%81%84-nai-koto-niwanai-meaning/
naka o / naka dewa,中を / 中では（なかを / なかでは）,Learn Japanese grammar: 【なかを / なかでは】(naka o / naka dewa). Meaning: in; on; in the midst of; when; while ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual form)</td><td rowspan=""3"">中を<br/>中では</td></tr><tr><td>Noun + の</td></tr><tr><td>Adjective</td></tr></tbody></table>",Example #1私はお店の中をうろうろしていた。hintromajiEnglishわたしはおみせのなかをうろうろしていた。watashi wa omise no naka o urouro shite ita.I wandered around in the store.,"Example #2雨が降っているから彼女は部屋の中を走った。hintromajiEnglishあめがふっているからかのじょはへやのなかをはしった。ame ga futte iru kara kanojo wa heya no naka o hashitta.Since it was raining outside, she ran inside.",https://jlptsensei.com/learn-japanese-grammar/%e4%b8%ad%e3%82%92-%e4%b8%ad%e3%81%a7%e3%81%af-naka-o-naka-dewa-meaning/
naku wa nai / naku mo nai,なくはない / なくもない,Learn Japanese grammar: (naku wa nai / naku mo nai). Meaning: it’s not that; I may (double negative).,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb な<s>い</s></td><td rowspan=""4"">くはない<br/>くもない</td></tr><tr><td>Noun + がな</td></tr><tr><td>な-adjective + じゃな</td></tr><tr><td>い-adjective + <s>い</s>くな</td></tr></tbody></table>","Example #1自信がなくはないが、ただちょっと緊張している。hintromajiEnglishじしんがなくはないが、ただちょっときんちょうしている。jishin ga nakuwa nai ga, tada chotto kinchou shite iru.It’s not that I have no confidence, I’m just a little nervous.","Example #2息子は野菜を食べなくはないが、あまり好きではない。hintromajiEnglishむすこはやさいをたべなくはないが、あまりすきではない 。musuko wa yasai o tabenaku wa naiga, amari sukide wanai.It’s not that my son doesn’t eat vegetables, he just doesn’t like them very much.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8f%e3%81%af%e3%81%aa%e3%81%84-naku-wa-nai-meaning/
nakute sumu,なくて済む（なくてすむ）,get by without doing ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8f%e3%81%a6%e6%b8%88%e3%82%80-nakute-sumu-meaning/
nani mo~nai,何も～ない（なにも～ない）,Learn Japanese grammar: 【なにも～ない】(nani mo~nai). Meaning: nothing; (not) ~ at all; there’s no need to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>なにも</td><td>Verb/Noun/Adj (ない form)</td></tr></tbody></table>",Example #1私達はなにもいらない。hintromajiEnglishわたしたちはなにもいらない。watashi tachi wa nani mo iranai.We don't need anything.,Example #2彼女はなにも言わなかった。hintromajiEnglishかのじょはなにもいわなかった。kanojo wa nani mo iwana katta.She did not say anything.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%ab%e3%82%82%ef%bd%9e%e3%81%aa%e3%81%84-nanimonai-meaning/
nao,なお,Learn Japanese grammar: (nao). Meaning: still; yet​; furthermore; in addition ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>なお</td><td>phrase</td></tr></tbody></table>",Example #1かなり多くの人々が今なおそれを信じている。hintromajiEnglishかなりおおくのひとびとがいまなおそれをしんじている。kanari ooku no hitobito ga ima nao sore o shinjiteiru.Many people still believe that.,"Example #2とても寒く、なお悪いことに、雨が降り始めた。hintromajiEnglishとてもさむく、なおわるいことに、あめがふりはじめた。totemo samuku, nao warui koto ni, ame ga furi hajimeta.It was very cold, and what was worse, it began to rain.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%8a-nao-meaning/
neba naranai,ねばならない,Learn Japanese grammar: (neba naranai). Meaning: have to do; must; should ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ない</s></td><td>ねばならない</td></tr></tbody></table>",Example #1歯医者に行かねばならない。hintromajiEnglishはいしゃにいかねばならない。haisha ni ikaneba naranai.I must go to the dentist.,Example #29時までに戻らねばならない。hintromajiEnglish9じまでにもどらねばならない。9 ji made ni modoraneba naranai.I'm supposed to be back by nine.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ad%e3%81%b0%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-neba-naranai-meaning/
ni atatte,にあたって,Learn Japanese grammar: (ni atatte) / (ni atari). Meaning: at the time; on the occasion of ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">にあたって(は)<br/>にあたり</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1皆さん、JLPTを受けるにあたって、大切なことを伝えておきます。hintromajiEnglishみなさん、JLPTをうけるにあたって、たいせつなことをつたえておきます。minasan, JLPT o ukeru ni atatte, taisetsu na koto o tsutaete okimasu.Everyone, I will tell you an important thing for when you take the JLPT exam.","Example #2アルバイトをするにあたっては、学業や体に無理のないようにすること。hintromajiEnglishアルバイトをするにあたっては、がくぎょうやからだにむりのないようにすること。arubaito o suru ni atattewa, gakugyou ya karada ni muri no nai youni suru koto.If you are going to work part-time, make sure that it does not interfere with your studies or health.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%82%e3%81%9f%e3%81%a3%e3%81%a6-ni-atatte-meaning/
ni hoka naranai,にほかならない,"Learn Japanese grammar: (ni hoka naranai). Meaning: nothing but; none other than ~. To use with a Verb, instead use .","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>にほかならない</td></tr></tbody></table>","Example #1合格したのは、彼の努力の結果にほかならない。hintromajiEnglishごうかくしたのは、かれのどりょくのけっかにほかならない。goukaku shita nowa, kare no doryoku no kekka ni hoka naranai.Him being able to pass is nothing else but the result of his hard effort.","Example #2緊急時に一番大切なことは、まず落ち着くことにほかならない。hintromajiEnglishきんきゅうときにいちばんたいせつなことは、まずおちつくことにほかならない。kinkyuu toki ni ichiban taisetsu na koto wa, mazu ochitsuku koto ni hoka naranai.In an emergency, the most important thing is nothing other than to first calm down.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%bb%e3%81%8b%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-ni-hoka-naranai-meaning/
ni kagirazu,に限らず（にかぎらず）,Learn Japanese grammar: 【にかぎらず】(ni kagirazu). Meaning: not just; not only… but also ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に限らず</td></tr></tbody></table>","Example #1最近は、女性に限らず男性も化粧をする。hintromajiEnglishさいきんは、じょせいにかぎらずだんせいもけしょうをする。saikin wa, josei ni kagirazu dansei mo keshou o suru.Lately, not only women but also men have been wearing makeup.","Example #2この映画は子供に限らず、大人も楽しめます。hintromajiEnglishこのえいがはこどもにかぎらず、おとなもたのしめます。kono eiga wa kodomo ni kagirazu, otona mo tanoshime masu.With this movie, not only children but also adults can enjoy it.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e9%99%90%e3%82%89%e3%81%9a-ni-kagirazu-meaning/
ni kagiru,に限る（にかぎる）,Learn Japanese grammar: (ni kagiru). Meaning: is best; nothing is better than ~. Is used to express that the speaker believes that something is the...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual, non-past)</td><td rowspan=""2"">に限る</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1寒い日は、熱いラーメンに限る。hintromajiEnglishさむいひは、あついラーメンにかぎる。samui hi wa, atsui raamen ni kagiru.On a cold day, nothing beats a hot bowl of ramen.",Example #2風邪には寝ているに限る。hintromajiEnglishかぜにはねているにかぎる。kaze ni wa neteiru ni kagiru.Staying in bed is the best remedy for a cold.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e9%99%90%e3%82%8b-ni-kagiru-meaning/
ni kagitte,に限って（にかぎって）,Learn Japanese grammar: 【にかぎって】(ni kagitte). Meaning: only; in particular ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に限って</td></tr></tbody></table>","Example #1うちの娘に限って、人をいじめるようなことはしません。hintromajiEnglishうちのむすめにかぎって、ひとをいじめるようなことはしません。uchi no musume ni kagitte, hito o ijimeru youna koto wa shimasen.Our daughter would be the last person to do something like bully another person.","Example #2私は学校に休んだ日に限って、テストがある。hintromajiEnglishわたしはがっこうにやすんだひにかぎって、テストがある。watashi wa gakkou ni yasunda hi ni kagitte, tesuto ga aru.There was a test on the one day I missed school..",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e9%99%90%e3%81%a3%e3%81%a6-ni-kagitte-meaning/
ni kakawarazu,に関わらず（にかかわらず）,Learn Japanese grammar: 【にかかわらず】 (ni kakawarazu). Meaning: in spite of; regardless of ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""3"">に関わらず<br/>にかかわらず</td></tr><tr><td>Noun</td></tr><tr><td>Adjective</td></tr></tbody></table>","Example #1このバスは距離にかかわらず、どこまで行っても200円だ。hintromajiEnglishこのバスはきょりにかかわらず、どこまでいっても200えんだ。kono basu wa kyuori ni kakawarazu, doko made ittemo 200 yen da.This bus costs 200 yen regardless of the distance you go.","Example #2値段にかかわらず、新しいiPhoneが発売したら買うつもりだ。hintromajiEnglishねだんにかかわらず、あたらしいiPhoneがはつばいしたらかうつもりだ。nedan ni kakawarazu, atarashii iphone ga hatsubai shitara kau tsumori da.I plan to buy the new iPhone once it is released, regardless of the price,",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%8b%e3%81%8b%e3%82%8f%e3%82%89%e3%81%9a-ni-kakawarazu-meaning/
ni kakawaru,に関わる（にかかわる）,Learn Japanese grammar: 【にかかわる】(ni kakawaru). Meaning: to relate to; to have to do with; relating to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>関わる<br/>にかかわる<br/>にかかわって<br/>にかかわり</td></tr></tbody></table>",Example #1息子はマスコミに関わる仕事をしている。hintromajiEnglishむすこはマスコミにかかわるしごとをしている。musuko wa masukomi ni kakawaru shigoto o shite iru.My son works in a job related to mass communications.,"Example #2命に関わる病気ではないので、安心してください。hintromajiEnglishいのちにかかわるびょうきではないので、あんしんしてください。inochi ni kakawaru byouin dewa nai node, anshin shite kudasai.This is not a life-threatening illness so please relax.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e9%96%a2%e3%82%8f%e3%82%8b-%e3%81%ab%e3%81%8b%e3%81%8b%e3%82%8f%e3%82%8b-ni-kakawaru-meaning/
ni kimatte iru,に決まっている（にきまっている）,Learn Japanese grammar: 【にきまっている】(ni kimatte iru). Meaning: certainly; I’m sure/certain that; it must be the case that ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">に決まっている</td></tr><tr><td>Noun</td></tr><tr><td>な-adjective</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1毎日、一生懸命勉強したから、絶対合格するに決まっている。hintromajiEnglishまいにち、いっしょうけんめいべんきょうしたから、ぜったいごうかくするにきまっている。mainichi, isshoukenmei benkyou shita kara, zettai goukaku suru ni kimatte iru.I've studied very hard every day so I am certain that I will pass the exam.","Example #2同じ値段なら、質がいいほうがたくさん売れるに決まっている。hintromajiEnglishおなじねだんなら、しつがいいほうがたくさんうれるにきまっている。onaji nedan nara, shitsu ga ii hou ga takusan ureru ni kimatte iru.If the price is the same, the product with better quality will sell more for sure.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e6%b1%ba%e3%81%be%e3%81%a3%e3%81%a6%e3%81%84%e3%82%8b-ni-kimatte-iru-meaning/
ni koshita koto wa nai,に越したことはない（にこしたことはない）,"Learn Japanese grammar: 【にこしたことはない】(ni koshita koto wa nai). Meaning: it’s best that, there’s nothing better than ~.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual, non-past)</td><td rowspan=""4"">に越したことはない</td></tr><tr><td>Noun</td></tr><tr><td>な-adjective</td></tr><tr><td>い-adjective</td></tr></tbody></table>",Example #1そうするに越したことはない。hintromajiEnglishそうするにこしたことはない。sou suru ni koshita koto wa nai.That is the best thing to do.,"Example #2何が起こるかわからないから、試験のときは、早く行くに越したことはない。hintromajiEnglishなにがおこるかわからないから、しけんのときは、はやくいくにこしたことはない。nani ga okoru ka wakaranai kara, shiken no toki wa, hayaku iku ni koshita koto wa nai.You never know what might happen, so it's best to go early on the test day.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e8%b6%8a%e3%81%97%e3%81%9f%e3%81%93%e3%81%a8%e3%81%af%e3%81%aa%e3%81%84-ni-koshita-koto-wa-nai-meaning/
ni kotaete,に応えて（にこたえて）,in response to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%bf%9c%e3%81%88%e3%81%a6-ni-kotaete-meaning/
ni kuwaete,に加えて（にくわえて）,Learn Japanese grammar: 【にくわえて】(ni kuwaete). Meaning: in addition ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に加えて</td></tr></tbody></table>","Example #1のどの痛みに加えて、熱も出てきたので学校を休むしかない。hintromajiEnglishのどのいたみにくわえて、ねつもでてきたのでがっこうをやすむしかない。nodo no itami ni kuwaete, netsu mo detekita node gakkou o yasumu shika nai.In addition to throat pain, I've started getting a fever and have no choice but to miss school.","Example #2彼女は週末にアルバイトに加えて、ボランティア活動もしている。hintromajiEnglishかのじょはしゅうまつにアルバイトにくわえて、ボランティアかつどうもしている。kanojo wa shuumastu ni barubaito ni kuwaete, borantia katsudou mo shite iru.In addition to working a part-time job on weekends, she also works as a volunteer.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%8a%a0%e3%81%88%e3%81%a6-ni-kuwaete-meaning/
ni motozuite,に基づいて（にもとづいて）,Learn Japanese grammar: 【にもとづいて】(ni motozuite). Meaning: based on; on the basis of ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に基づいて<br/>に基づき</td></tr></tbody></table>",Example #1この小説は実際にあったことに基づいて書かれたそうです。hintromajiEnglishこのしょうせつはじっさいにあったことにもとづいてかかれたそうです。kono shousetsu wa jissai ni atta koto ni motoduite kakareta soudesu.This novel is apparently written based on things that actually happened.,"Example #2このテストの結果に基づいて君たちのクラスを分けるので、頑張ってください。hintromajiEnglishこのテストのけっかにもとづいてきみたちのクラスをわけるので、ばんばってください。kono tesuto no kekka ni motodzuite kimitachi no kurasu o wakeru node, ganbatte kudasai.We will split your class based on the results of this test, so good luck!",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%9f%ba%e3%81%a5%e3%81%84%e3%81%a6-ni-motozuite-meaning/
ni mukatte,に向かって（にむかって）,Learn Japanese grammar: 【にむかって】(ni mukatte) / 【にむけて】(ni mukete). Meaning: to face; to go towards; to head to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に向かって<br/>に向けて</td></tr></tbody></table>",Example #1先生に向かって失礼なことを言わないでください。hintromajiEnglishせんせいにむかってしつれいなことをいわないでください。sensei ni mukatte shitsurei na koto o iwanaide kudasai.Please don’t say rude things to your teacher.,Example #2彼女は今どこに向かっていますか？hintromajiEnglishかのじょはいまどこにむかっていますか？kanojo wa ima doko ni mukatte imasu ka?Where is she heading to?,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%90%91%e3%81%8b%e3%81%a3%e3%81%a6-ni-mukatte-meaning/
ni oujite,に応じて（におうじて）,Learn Japanese grammar: 【におうじて】(ni oujite). Meaning: depending on; in accordance with ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に応じて<br/>に応じた</td></tr></tbody></table>","Example #1この学校は生徒の日本語のレベルに応じて、クラスを分けます。hintromajiEnglishこのがっこうはせいとのにほんごのレベルにおうじて、クラスをわけます。kono gakkou wa seito no nihon no reberu ni oujite, kurasu o wakemasu.At this school students are divided up based on their Japanese ability level.",Example #2家具は部屋の広さに応じて決めたほうがいい。hintromajiEnglishかぐはへやのひろさにおうじてきめたほうがいい。kagu wa heya no hirosa ni oujite kimeta hou ga ii.You had best pick furniture based on the space of the room.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%bf%9c%e3%81%98%e3%81%a6-ni-oujite-meaning/
ni saishite,に際して（にさいして）,Learn Japanese grammar: 【にさいして】(ni saishite). Meaning: on the occasion of; at the time of ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">に際して（は）</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1車を買うに際しては、保険に入らなければならない。hintromajiEnglishくるまをかうにさいしては、ほけんにはいらなければならない。kuruma o kau ni saishite wa, hoken ni hairanakereba naranai.When you buy a new car, you must buy insurance.","Example #2試験に際して、携帯電話の電源を切ってください。hintromajiEnglishしけんにさいして、けいたいでんわのでんげんをきってください。shiken ni saishite, keitai denwa no dengen o kitte kudasai.Please turn off your cell phones during the test.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e9%9a%9b%e3%81%97%e3%81%a6-ni-saishite-meaning/
ni sakidachi,に先立ち（にさきだち）,Learn Japanese grammar: 【にさきだち】(ni sakidachi). Meaning: before; prior to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">に先立ち<br/>に先立って<br/>に先立つ</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1会議に先立って、資料を集めておかなければならない。hintromajiEnglishかいぎにさきだって、しりょうをあつめておかなければならないkaigi ni sakidatte, shiryou o atsumete okanakereba naranai.Before the meeting, we must gather the resources.","Example #2日本への留学に先立ち、パスポートの申請をしました。hintromajiEnglishにほんへのりゅうがくにさきだち、パスポートのしんせいをしました。nihon e no ryuugaku ni sakidachi, pasupooto no shinsei o shimashita.Before studying abroad in Japan, I applied for my passport.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%85%88%e7%ab%8b%e3%81%a1-ni-sakidachi-meaning/
ni seyo/ ni shiro,にせよ/ にしろ,Meaning: even if; regardless; whether... or. Learn Japanese N2 Grammar にせよ/ にしろ(ni seyo/ ni shiro). Study how to use with examples & vocabulary list at jlptsensei.com. 日本語能力試験のための文法レッスン,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">にせよ<br/>にしろ</td></tr><tr><td>Noun + (である)</td></tr><tr><td>な-adjective + (である)</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1熱が下がったにせよ、しばらく安静が必要です。hintromajiEnglishねつがさがったにせよ、しばらくあんせいがひつようです。netsu ga sagatta ni seyo, shibaraku ansei ga hitsuyou desu.Even if your fever has gone down, you still need to rest.","Example #2欠席するにせよ連絡はしてください。hintromajiEnglishけっせきするにせよれんらくはしてください。kesseki suru ni seyo renraku wa shite kudasai.Even if you will be absent, please contact us.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%9b%e3%82%88-%e3%81%ab%e3%81%97%e3%82%8d-ni-seyo-ni-shiro-meaning/
ni shiro~ni shiro,にしろ～にしろ,"Learn Japanese grammar: (ni shiro~ni shiro). Meaning: whether… or ~. This can also be used as (ni sero~ni sero). For single use, see .","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb<br/><small>(dict. form)</small></td><td rowspan=""4"">にしろ<br/>にせよ</td><td>Verb<br/><small>ない form</small></td><td rowspan=""4"">にしろ<br/>にせよ</td></tr><tr><td>Noun</td><td>Noun</td></tr><tr><td>な-adj</td><td>な-adj</td></tr><tr><td>い-adj</td><td>い-adj</td></tr></tbody></table>","Example #1明日のパーティーに行くにしろ行かないにしろ、連絡してくださいね。hintromajiEnglishあしたのパーティーにいくにしろいかないにしろ、れんらくしてくださいね。ashita no paatii ni iku ni shiro ikanai ni shiro, renraku shite kudasai ne.Whether you go to the party tomorrow or not, please contact me.","Example #2就職するにしろ進学するにしろ、自分でよく考えてください。hintromajiEnglishしゅうしょくするにしろしんがくするにしろ、じぶんでよくかんがえてください。shuushoku suru ni shiro shingaku suru ni shiro, jibun de yoku kangaete kudasai.Think carefully by yourself whether you’ll start working or pursue higher education.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%97%e3%82%8d%ef%bd%9e%e3%81%ab%e3%81%97%e3%82%8d-%e3%81%ab%e3%81%9b%e3%82%88-ni-shiro-ni-shiro-ni-seyo-meaning/
ni shitara / ni sureba,にしたら / にすれば,Learn Japanese grammar: (ni shitara) / (ni sureba). Meaning: from one’s perspective; from the point of view of ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>にしたら<br/>にすれば</td></tr></tbody></table>","Example #1あなたにすれば小さなことかもしれないけど、ほかの人にはそうでもないんですよ。hintromajiEnglishあなたにすればちいさなことかもしれないけど、ほかのひとにはそうでもないんですよ。anata ni sureba chiisa na koto kamo shirenai kedo, hoka no hito niwa soudemo nain desu yo.To you, this may be just a small issue, but that's not the same for other people.",Example #2大きすぎる親の期待は、子供にしたら苦痛だ。hintromajiEnglishおおきすぎるおやのきたいは、こどもにしたらくつうだ。ookisugiru oya no kitai wa kodomo ni shitara kutsuu da.Too big of expectations from parents are painful for children to bear.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%97%e3%81%9f%e3%82%89-%e3%81%ab%e3%81%99%e3%82%8c%e3%81%b0-ni-shitara-ni-sureba-meaning/
ni shitemo~ni shitemo,にしても～にしても,regardless of whether ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%97%e3%81%a6%e3%82%82%ef%bd%9e%e3%81%ab%e3%81%97%e3%81%a6%e3%82%82-ni-shitemoni-shitemo-meaning/
ni sotte,に沿って（にそって）,Learn Japanese grammar: 【にそって】(ni sotte). Meaning: along with; in accordance with ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に沿って<br/>に沿い<br/>に沿う<br/>に沿った</td></tr></tbody></table>","Example #1この坂道に沿って自転車で行けば、1時間半ぐらいで頂上に着きます。hintromajiEnglishこのさかみちにそってじてんしゃでいけば、1じかんはんぐらいでちょうじょうにつきます。kono sakamichi ni sotte jitensha de ikeba, ichi jikanhan gurai de choujou ni tsukimasu.If you go along this mountain road by bicycle, you will reach the peak in about an hour and a half.","Example #2週末は、川の道に沿って二時間ほど仲間とサイクリングしました。hintromajiEnglishしゅうまつは、かわのみちにそってにじかんほどなかまとサイクリングしました。shuumatsu wa, kawa no michi no sotte ni jikan hodo nakama to saikuringu shimashita.On the weekend, I went cycling for about 2 hours with my friends along the river path.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e6%b2%bf%e3%81%a3%e3%81%a6-%e3%81%ab%e3%81%9d%e3%81%a3%e3%81%a6-ni-sotte-meaning/
